City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Catania,12.14,10.3,12.96,clear sky,79,5.14,2025-02-26 08:15:09
Cagliari,12.17,11.6,12.73,scattered clouds,77,5.14,2025-02-26 08:15:09
Sassari,9.88,9.88,9.88,overcast clouds,78,4.47,2025-02-26 08:15:09
Bari,11.36,11.19,12.25,few clouds,80,3.09,2025-02-26 08:15:09
Lecce,11.94,11.94,13.25,clear sky,100,4.63,2025-02-26 08:15:09
Naples,12.42,10.89,13.75,mist,86,4.63,2025-02-26 08:15:09
Rome,11.12,10.8,12.7,light rain,94,2.57,2025-02-26 08:15:09
Milan,8.65,7.31,9.37,mist,93,0.51,2025-02-26 08:15:09
Bologna,8.85,8.47,9.78,moderate rain,97,1.54,2025-02-26 08:15:09
Florence,11.5,10.75,11.82,broken clouds,93,1.54,2025-02-26 08:15:09
Genova,6.88,5.76,8.32,overcast clouds,87,1.79,2025-02-26 08:15:09
Turin,1.04,0.62,3.17,clear sky,91,4.39,2025-02-26 08:15:09
Palermo,9.76,9.76,9.76,overcast clouds,93,3.03,2025-02-26 08:30:09
Catania,12.34,11.52,13.04,clear sky,78,5.14,2025-02-26 08:30:09
Cagliari,11.95,11.6,12.17,scattered clouds,77,5.14,2025-02-26 08:30:09
Sassari,9.88,9.88,9.88,overcast clouds,78,4.47,2025-02-26 08:30:09
Bari,11.41,11.19,11.6,few clouds,79,3.09,2025-02-26 08:30:09
Lecce,11.94,11.94,13.25,clear sky,100,4.63,2025-02-26 08:30:09
Naples,12.55,11.44,13.75,moderate rain,86,4.63,2025-02-26 08:30:09
Rome,11.12,10.8,12.7,light rain,94,2.57,2025-02-26 08:30:09
Milan,8.88,7.82,9.37,mist,93,0.51,2025-02-26 08:30:09
Bologna,8.85,8.47,9.78,moderate rain,97,1.54,2025-02-26 08:30:09
Florence,11.5,10.75,11.82,broken clouds,93,1.54,2025-02-26 08:30:09
Genova,7.0,5.8,8.32,overcast clouds,86,4.47,2025-02-26 08:30:09
Turin,1.33,0.96,2.69,clear sky,92,4.39,2025-02-26 08:30:09
Palermo,9.76,9.76,9.76,overcast clouds,93,3.08,2025-02-26 08:45:03
Catania,12.47,11.52,13.6,few clouds,77,4.63,2025-02-26 08:45:03
Cagliari,12.03,11.88,12.17,light rain,76,6.17,2025-02-26 08:45:03
Sassari,10.88,10.88,10.88,overcast clouds,70,6.49,2025-02-26 08:45:03
Bari,11.83,11.3,12.81,scattered clouds,78,3.09,2025-02-26 08:45:03
Lecce,11.94,11.94,13.81,clear sky,100,4.63,2025-02-26 08:45:03
Naples,12.33,12.29,12.9,shower rain,88,3.6,2025-02-26 08:45:03
Rome,11.12,10.8,12.7,light rain,94,2.57,2025-02-26 08:45:03
Milan,9.18,7.19,9.45,mist,93,1.03,2025-02-26 08:45:03
Bologna,8.85,8.47,9.78,moderate rain,97,0.51,2025-02-26 08:45:03
Florence,11.55,10.75,11.92,broken clouds,93,1.34,2025-02-26 08:45:03
Genova,6.97,5.8,8.07,overcast clouds,85,3.58,2025-02-26 08:45:03
Turin,1.92,1.66,3.45,clear sky,90,3.57,2025-02-26 08:45:03
Palermo,10.32,10.32,10.32,overcast clouds,92,3.08,2025-02-26 09:00:03
Catania,12.93,11.88,14.15,few clouds,76,4.63,2025-02-26 09:00:03
Cagliari,11.95,11.6,12.17,few clouds,76,6.17,2025-02-26 09:00:03
Sassari,10.88,10.88,12.15,overcast clouds,70,6.49,2025-02-26 09:00:03
Bari,12.41,11.86,12.71,scattered clouds,77,3.09,2025-02-26 09:00:03
Lecce,11.94,11.94,13.81,clear sky,100,4.63,2025-02-26 09:00:03
Naples,12.67,12.34,14.3,mist,88,3.6,2025-02-26 09:00:03
Rome,11.23,10.8,12.45,broken clouds,94,2.31,2025-02-26 09:00:03
Milan,9.28,7.77,9.52,mist,93,1.03,2025-02-26 09:00:03
Bologna,8.99,8.85,9.78,fog,97,0.51,2025-02-26 09:00:03
Florence,11.48,10.75,11.82,broken clouds,93,1.03,2025-02-26 09:00:03
Genova,7.33,6.36,8.87,overcast clouds,84,3.13,2025-02-26 09:00:03
Turin,2.97,2.59,4.49,clear sky,89,3.57,2025-02-26 09:00:03
Palermo,10.32,10.32,10.32,overcast clouds,92,3.08,2025-02-26 09:15:02
Catania,12.81,11.88,13.51,few clouds,78,2.68,2025-02-26 09:15:02
Cagliari,12.0,11.88,12.17,scattered clouds,74,5.66,2025-02-26 09:15:02
Sassari,11.88,11.88,12.15,overcast clouds,70,6.49,2025-02-26 09:15:02
Bari,12.71,12.41,13.19,scattered clouds,76,3.6,2025-02-26 09:15:02
Lecce,14.36,14.36,14.36,overcast clouds,85,6.32,2025-02-26 09:15:02
Naples,13.21,12.91,14.3,mist,88,3.6,2025-02-26 09:15:02
Rome,11.89,11.34,13.06,mist,95,3.09,2025-02-26 09:15:02
Milan,9.54,7.75,9.88,mist,91,2.06,2025-02-26 09:15:02
Bologna,8.92,8.47,9.78,moderate rain,97,0.51,2025-02-26 09:15:02
Florence,11.48,10.75,11.82,broken clouds,91,2.24,2025-02-26 09:15:02
Genova,7.42,6.36,8.07,overcast clouds,84,3.13,2025-02-26 09:15:02
Turin,3.15,2.07,4.49,clear sky,91,3.57,2025-02-26 09:15:02
Palermo,10.32,10.32,10.32,overcast clouds,92,3.08,2025-02-26 09:30:02
Catania,12.98,11.88,14.07,few clouds,79,3.58,2025-02-26 09:30:02
Cagliari,12.25,11.88,12.73,scattered clouds,75,5.66,2025-02-26 09:30:02
Sassari,11.88,11.88,11.88,overcast clouds,70,6.49,2025-02-26 09:30:02
Bari,13.07,12.88,13.26,scattered clouds,76,3.6,2025-02-26 09:30:02
Lecce,13.94,13.94,14.36,few clouds,82,4.63,2025-02-26 09:30:02
Naples,13.21,11.9,14.3,mist,88,3.6,2025-02-26 09:30:02
Rome,11.9,11.34,13.06,mist,95,3.09,2025-02-26 09:30:02
Milan,9.46,8.3,9.88,mist,91,2.06,2025-02-26 09:30:02
Bologna,8.91,8.82,9.03,moderate rain,97,0.89,2025-02-26 09:30:02
Florence,11.64,10.39,11.82,broken clouds,91,1.79,2025-02-26 09:30:02
Genova,7.57,6.36,8.57,overcast clouds,84,1.79,2025-02-26 09:30:02
Turin,4.75,3.45,5.07,mist,84,2.57,2025-02-26 09:30:02
Palermo,10.32,10.32,10.32,overcast clouds,92,3.0,2025-02-26 09:45:03
Catania,14.05,12.53,15.26,few clouds,74,4.12,2025-02-26 09:45:03
Cagliari,12.34,11.88,12.73,scattered clouds,74,5.66,2025-02-26 09:45:03
Sassari,11.88,11.88,11.88,overcast clouds,62,7.74,2025-02-26 09:45:03
Bari,13.63,13.43,14.19,few clouds,74,2.57,2025-02-26 09:45:03
Lecce,13.94,13.94,14.92,few clouds,82,4.63,2025-02-26 09:45:03
Naples,13.54,12.55,14.3,mist,88,2.06,2025-02-26 09:45:03
Rome,12.25,11.36,13.4,mist,95,2.06,2025-02-26 09:45:03
Milan,9.65,8.3,10.01,mist,91,1.54,2025-02-26 09:45:03
Bologna,8.99,8.85,10.36,light rain,97,1.03,2025-02-26 09:45:03
Florence,11.64,10.39,11.82,broken clouds,93,1.34,2025-02-26 09:45:03
Genova,7.27,6.27,8.87,overcast clouds,89,1.34,2025-02-26 09:45:03
Turin,5.54,3.7,6.18,mist,80,2.57,2025-02-26 09:45:03
Palermo,10.87,10.87,10.87,overcast clouds,92,3.0,2025-02-26 10:00:03
Catania,13.67,12.0,14.07,few clouds,76,4.12,2025-02-26 10:00:03
Cagliari,12.34,11.88,12.73,scattered clouds,74,5.66,2025-02-26 10:00:03
Sassari,11.88,11.88,12.15,overcast clouds,62,7.74,2025-02-26 10:00:03
Bari,14.16,13.99,15.03,few clouds,71,2.57,2025-02-26 10:00:03
Lecce,13.94,13.94,14.92,few clouds,82,4.63,2025-02-26 10:00:03
Naples,13.68,12.55,14.51,mist,88,2.24,2025-02-26 10:00:03
Rome,11.99,11.36,12.91,mist,95,1.89,2025-02-26 10:00:03
Milan,9.65,8.86,10.08,mist,91,1.54,2025-02-26 10:00:03
Bologna,8.99,8.85,10.36,light rain,97,1.03,2025-02-26 10:00:03
Florence,11.69,10.39,12.07,light rain,93,0.51,2025-02-26 10:00:03
Genova,7.5,6.27,8.57,overcast clouds,89,2.68,2025-02-26 10:00:03
Turin,4.79,4.06,6.16,mist,87,2.57,2025-02-26 10:00:03
Palermo,10.87,10.87,10.87,overcast clouds,91,3.0,2025-02-26 10:15:03
Catania,15.13,14.29,16.38,few clouds,73,5.14,2025-02-26 10:15:03
Cagliari,13.04,12.71,13.28,few clouds,69,6.17,2025-02-26 10:15:03
Sassari,11.88,11.04,11.88,overcast clouds,62,7.74,2025-02-26 10:15:03
Bari,14.77,14.54,15.59,scattered clouds,69,4.63,2025-02-26 10:15:03
Lecce,14.92,14.92,14.92,overcast clouds,81,7.12,2025-02-26 10:15:03
Naples,13.86,12.55,14.86,mist,88,2.24,2025-02-26 10:15:03
Rome,12.17,11.36,13.0,overcast clouds,96,1.89,2025-02-26 10:15:03
Milan,10.07,8.86,10.64,mist,90,1.54,2025-02-26 10:15:03
Bologna,8.99,8.85,10.36,moderate rain,97,1.03,2025-02-26 10:15:03
Florence,11.7,10.94,12.07,light rain,93,1.54,2025-02-26 10:15:03
Genova,7.82,6.83,8.76,overcast clouds,86,2.68,2025-02-26 10:15:03
Turin,5.23,4.81,7.21,mist,89,3.09,2025-02-26 10:15:03
Palermo,11.99,11.99,11.99,overcast clouds,91,3.0,2025-02-26 10:30:04
Catania,15.15,14.29,16.38,few clouds,73,5.14,2025-02-26 10:30:04
Cagliari,13.01,12.71,13.28,few clouds,70,6.17,2025-02-26 10:30:04
Sassari,11.88,11.88,12.71,overcast clouds,54,9.04,2025-02-26 10:30:04
Bari,15.08,14.93,15.19,scattered clouds,68,4.63,2025-02-26 10:30:04
Lecce,14.94,14.92,14.94,scattered clouds,77,5.66,2025-02-26 10:30:04
Naples,13.88,13.34,14.86,mist,88,2.06,2025-02-26 10:30:04
Rome,12.25,11.58,13.4,broken clouds,93,2.06,2025-02-26 10:30:04
Milan,10.21,9.43,10.92,mist,89,1.54,2025-02-26 10:30:04
Bologna,9.22,8.85,10.36,light rain,97,1.03,2025-02-26 10:30:04
Florence,11.85,10.94,12.28,light rain,92,1.54,2025-02-26 10:30:04
Genova,7.94,7.37,8.76,overcast clouds,86,1.34,2025-02-26 10:30:04
Turin,5.73,5.35,7.27,mist,85,3.09,2025-02-26 10:30:04
Palermo,12.54,12.54,12.54,overcast clouds,88,2.88,2025-02-26 10:45:03
Catania,15.32,14.29,16.38,few clouds,72,6.17,2025-02-26 10:45:03
Cagliari,13.09,12.88,13.28,few clouds,70,6.17,2025-02-26 10:45:03
Sassari,11.88,11.88,12.71,overcast clouds,54,9.04,2025-02-26 10:45:03
Bari,14.94,14.63,15.19,scattered clouds,69,3.09,2025-02-26 10:45:03
Lecce,14.94,14.92,14.94,scattered clouds,77,5.66,2025-02-26 10:45:03
Naples,14.28,13.9,14.86,broken clouds,88,1.34,2025-02-26 10:45:03
Rome,12.46,11.58,13.4,broken clouds,92,3.6,2025-02-26 10:45:03
Milan,10.88,9.53,11.75,mist,87,1.03,2025-02-26 10:45:03
Bologna,9.5,9.37,10.36,light rain,96,2.06,2025-02-26 10:45:03
Florence,12.4,10.94,12.82,broken clouds,88,0.51,2025-02-26 10:45:03
Genova,7.83,7.37,9.31,overcast clouds,86,0.89,2025-02-26 10:45:03
Turin,6.61,5.35,8.18,mist,80,3.09,2025-02-26 10:45:03
Palermo,12.54,12.54,12.54,overcast clouds,86,2.88,2025-02-26 11:00:03
Catania,15.32,14.29,16.38,few clouds,73,6.17,2025-02-26 11:00:03
Cagliari,13.4,12.88,13.84,few clouds,68,6.17,2025-02-26 11:00:03
Sassari,11.88,11.88,12.71,overcast clouds,54,9.04,2025-02-26 11:00:03
Bari,15.08,14.93,15.59,scattered clouds,68,3.09,2025-02-26 11:00:03
Lecce,14.94,14.92,14.94,scattered clouds,77,5.66,2025-02-26 11:00:03
Naples,14.12,13.11,14.34,broken clouds,88,1.79,2025-02-26 11:00:03
Rome,12.14,11.58,13.08,broken clouds,94,3.6,2025-02-26 11:00:03
Milan,11.13,10.25,12.03,mist,86,1.34,2025-02-26 11:00:03
Bologna,9.5,9.37,10.36,light rain,96,2.06,2025-02-26 11:00:03
Florence,12.42,11.5,12.82,broken clouds,88,0.51,2025-02-26 11:00:03
Genova,8.06,7.37,9.12,overcast clouds,86,1.79,2025-02-26 11:00:03
Turin,7.19,5.45,8.38,clear sky,74,1.38,2025-02-26 11:00:03
Palermo,13.65,13.65,13.65,overcast clouds,87,2.88,2025-02-26 11:15:02
Catania,16.16,15.74,17.7,few clouds,70,6.17,2025-02-26 11:15:02
Cagliari,13.28,12.88,13.84,few clouds,67,6.17,2025-02-26 11:15:02
Sassari,11.88,11.88,13.27,overcast clouds,54,9.04,2025-02-26 11:15:02
Bari,15.08,14.93,15.59,broken clouds,68,2.06,2025-02-26 11:15:02
Lecce,14.92,14.92,14.92,overcast clouds,81,7.44,2025-02-26 11:15:02
Naples,14.55,13.11,15.42,broken clouds,86,4.63,2025-02-26 11:15:02
Rome,12.82,12.36,13.58,broken clouds,91,3.09,2025-02-26 11:15:02
Milan,11.27,9.97,12.1,broken clouds,86,2.06,2025-02-26 11:15:02
Bologna,9.57,9.37,10.36,light rain,96,2.06,2025-02-26 11:15:02
Florence,12.47,11.78,13.18,broken clouds,89,0.89,2025-02-26 11:15:02
Genova,7.63,6.91,8.76,overcast clouds,88,1.79,2025-02-26 11:15:02
Turin,7.31,5.92,8.51,clear sky,74,1.38,2025-02-26 11:15:02
Palermo,13.65,13.65,13.65,overcast clouds,83,3.87,2025-02-26 11:30:02
Catania,16.2,15.74,16.93,few clouds,70,6.17,2025-02-26 11:30:02
Cagliari,14.15,13.88,14.39,few clouds,64,8.23,2025-02-26 11:30:02
Sassari,11.88,11.88,12.15,overcast clouds,54,9.04,2025-02-26 11:30:02
Bari,15.41,15.1,15.75,broken clouds,68,2.24,2025-02-26 11:30:02
Lecce,15.94,14.92,15.94,scattered clouds,72,6.17,2025-02-26 11:30:02
Naples,14.54,13.95,15.42,broken clouds,85,4.63,2025-02-26 11:30:02
Rome,13.01,12.62,14.11,scattered clouds,94,3.09,2025-02-26 11:30:02
Milan,11.16,10.08,12.3,broken clouds,86,2.06,2025-02-26 11:30:02
Bologna,9.5,9.37,10.36,light rain,96,2.06,2025-02-26 11:30:02
Florence,12.47,11.78,13.18,broken clouds,89,0.89,2025-02-26 11:30:02
Genova,7.81,6.83,8.76,overcast clouds,88,2.68,2025-02-26 11:30:02
Turin,7.52,6.35,9.84,mist,72,3.09,2025-02-26 11:30:02
Palermo,13.1,13.1,13.1,overcast clouds,85,3.87,2025-02-26 11:45:02
Catania,16.6,15.86,17.7,scattered clouds,69,5.14,2025-02-26 11:45:02
Cagliari,14.15,13.88,14.39,scattered clouds,58,8.23,2025-02-26 11:45:02
Sassari,11.88,11.88,13.27,broken clouds,54,9.55,2025-02-26 11:45:02
Bari,16.04,15.75,16.21,broken clouds,66,3.6,2025-02-26 11:45:02
Lecce,15.94,15.48,15.94,scattered clouds,72,6.17,2025-02-26 11:45:02
Naples,14.69,14.02,15.42,broken clouds,85,4.12,2025-02-26 11:45:02
Rome,13.01,12.62,14.11,scattered clouds,91,3.6,2025-02-26 11:45:02
Milan,11.21,10.64,12.59,scattered clouds,87,2.06,2025-02-26 11:45:02
Bologna,9.59,9.46,10.36,light rain,96,2.57,2025-02-26 11:45:02
Florence,12.48,11.97,13.53,broken clouds,87,1.54,2025-02-26 11:45:02
Genova,7.91,6.91,9.12,overcast clouds,87,3.13,2025-02-26 11:45:02
Turin,8.43,7.4,9.84,few clouds,69,0.83,2025-02-26 11:45:02
Palermo,12.54,12.54,12.54,overcast clouds,86,3.87,2025-02-26 12:00:03
Catania,16.78,15.86,17.4,scattered clouds,69,5.14,2025-02-26 12:00:03
Cagliari,14.15,13.88,14.39,scattered clouds,57,8.23,2025-02-26 12:00:03
Sassari,11.88,11.88,12.71,broken clouds,54,9.55,2025-02-26 12:00:03
Bari,16.53,16.14,16.77,broken clouds,65,3.6,2025-02-26 12:00:03
Lecce,15.94,15.48,15.94,scattered clouds,72,6.17,2025-02-26 12:00:03
Naples,14.87,14.51,15.42,broken clouds,85,4.12,2025-02-26 12:00:03
Rome,13.17,12.06,14.11,scattered clouds,90,3.6,2025-02-26 12:00:03
Milan,11.27,10.64,12.19,scattered clouds,87,2.06,2025-02-26 12:00:03
Bologna,9.5,9.37,10.36,light rain,96,2.57,2025-02-26 12:00:03
Florence,12.64,11.97,13.18,broken clouds,86,1.54,2025-02-26 12:00:03
Genova,7.95,7.09,8.76,overcast clouds,86,2.68,2025-02-26 12:00:03
Turin,8.91,7.45,10.4,few clouds,62,0.83,2025-02-26 12:00:03
